"","Date","RMM1","RMM2","Phase","Amplitude","TresMariasPrec.Rainfall","PhaseName"
"15715",2017-06-09,-0.696675,-0.0127582457,1,0.69679183,0,"WHA1"
"15716",2017-06-10,-0.92739266,0.0387489721,8,0.92820185,0.2,"WP8"
"15717",2017-06-11,-1.1516075,-0.14533575,1,1.1607422,0.6,"WHA1"
"15718",2017-06-12,-1.438289,-0.43149304,1,1.5016197,4.2,"WHA1"
"15719",2017-06-13,-1.5112339,-0.79679155,1,1.7084217,9.1,"WHA1"
"15720",2017-06-14,-1.6334218,-0.89278632,1,1.861487,7.5,"WHA1"
"15721",2017-06-15,-1.4584339,-0.88903886,1,1.7080455,0.1,"WHA1"
"15722",2017-06-16,-1.2601182,-1.0458149,1,1.6375673,0,"WHA1"
"15723",2017-06-17,-1.2346991,-0.91691518,1,1.5379256,0,"WHA1"
"15724",2017-06-18,-1.026479,-1.0060526,1,1.4372895,0,"WHA1"
"15725",2017-06-19,-0.91015822,-0.8231678,1,1.2271891,0.3,"WHA1"
"15726",2017-06-20,-0.76010734,-0.51746601,1,0.91952932,0,"WHA1"
"15727",2017-06-21,-0.5415141,-0.50534087,1,0.74067998,0.1,"WHA1"
"15728",2017-06-22,-0.59015357,-0.39768943,1,0.71164465,0,"WHA1"
"15729",2017-06-23,-0.64107424,-0.15447092,1,0.65942204,0,"WHA1"
"15730",2017-06-24,-0.5460133,-0.19326182,1,0.57920688,0,"WHA1"
"15731",2017-06-25,-0.12584224,-0.35050136,2,0.37240767,0,"IO2"
"15732",2017-06-26,-0.0822565407,-0.55271322,2,0.55880052,0,"IO2"
"15733",2017-06-27,-0.2731449,-0.93178916,2,0.97099906,0,"IO2"
"15734",2017-06-28,-0.18512386,-1.1095046,2,1.1248428,0.1,"IO2"
"15735",2017-06-29,-0.0169224199,-1.055653,2,1.0557886,0,"IO2"
"15736",2017-06-30,-0.0375124924,-0.93970782,2,0.94045627,0,"IO2"
"15737",2017-07-01,-0.21294537,-0.92071056,2,0.94501513,0.3,"IO2"
"15738",2017-07-02,-0.40704432,-0.77475709,2,0.87517631,0.3,"IO2"
"15739",2017-07-03,-0.27333507,-0.7222113,2,0.77220541,0.1,"IO2"
"15740",2017-07-04,-0.0321886986,-0.91012651,2,0.91069555,0.1,"IO2"
"15741",2017-07-05,0.19831897,-1.0262388,3,1.0452255,0,"IO3"
"15742",2017-07-06,0.19463062,-1.1046995,3,1.1217139,0,"IO3"
"15743",2017-07-07,0.15168466,-1.2032959,3,1.2128187,0.2,"IO3"
"15744",2017-07-08,0.0281139426,-1.019027,3,1.0194148,0.2,"IO3"
"15745",2017-07-09,-0.0923551768,-0.61388963,2,0.62079781,0,"IO2"
"15746",2017-07-10,-0.19343828,-0.41292021,2,0.45598406,0,"IO2"
"15747",2017-07-11,-0.071484454,-0.57488889,2,0.5793162,0,"IO2"
"15748",2017-07-12,0.0734323859,-0.5751065,3,0.57977563,0,"IO3"
"15749",2017-07-13,0.3069652,-0.91691554,3,0.9669342,0.1,"IO3"
"15750",2017-07-14,0.36774629,-1.1327924,3,1.1909895,0,"IO3"
"15751",2017-07-15,0.54526782,-1.0724343,3,1.2030928,0,"IO3"
"15752",2017-07-16,0.77182138,-1.1019713,3,1.3453805,0,"IO3"
"15753",2017-07-17,0.83347023,-1.1989553,3,1.460194,0,"IO3"
"15754",2017-07-18,0.65671957,-0.94925517,3,1.1542816,0,"IO3"
"15755",2017-07-19,0.6400969,-0.81688595,3,1.037799,0,"IO3"
"15756",2017-07-20,0.80902815,-0.78235239,4,1.125434,0,"MC4"
"15757",2017-07-21,0.88725168,-0.51005524,4,1.0234119,0,"MC4"
"15758",2017-07-22,0.98235857,-0.40383601,4,1.062126,0,"MC4"
"15759",2017-07-23,0.97766203,-0.00330492272,4,0.97766763,0,"MC4"
"15760",2017-07-24,1.1592029,0.28894672,5,1.1946722,0,"MC5"
"15761",2017-07-25,1.1086507,0.30075482,5,1.148721,0,"MC5"
"15762",2017-07-26,1.0746646,0.50687021,5,1.188201,0.3,"MC5"
"15763",2017-07-27,0.68677032,0.75635821,6,1.0216316,0,"WP6"
"15764",2017-07-28,0.25864509,1.1763684,6,1.2044666,0.1,"WP6"
"15765",2017-07-29,-0.000734537491,1.2730906,7,1.2730908,0,"WP7"
"15766",2017-07-30,-0.30136245,1.0454394,7,1.0880086,0.3,"WP7"
"15767",2017-07-31,-0.368999,0.70769978,7,0.79812235,0,"WP7"
"15768",2017-08-01,-0.12434813,0.60021228,7,0.61295778,0,"WP7"
"15769",2017-08-02,0.44970378,0.76970863,6,0.891451,0,"WP6"
"15770",2017-08-03,0.58829218,0.86505431,6,1.0461389,0.1,"WP6"
"15771",2017-08-04,0.42091793,0.65192538,6,0.77600169,0.1,"WP6"
"15772",2017-08-05,0.25868386,0.29161382,6,0.3898153,0.3,"WP6"
"15773",2017-08-06,-0.0843648314,0.17942269,7,0.19826731,0.1,"WP7"
"15774",2017-08-07,-0.36780253,0.12197597,8,0.38750076,0,"WP8"
"15775",2017-08-08,-0.65716267,-0.17800444,1,0.68084389,0,"WHA1"
"15776",2017-08-09,-0.69753087,-0.19650894,1,0.72468275,0,"WHA1"
"15777",2017-08-10,-0.5554232,0.0180042181,8,0.55571491,0,"WP8"
"15778",2017-08-11,-0.28580862,-0.0275040995,1,0.28712896,0,"WHA1"
"15779",2017-08-12,-0.00280047208,-0.15175737,2,0.15178321,0,"IO2"
"15780",2017-08-13,0.16077794,-0.19549066,3,0.25311291,0,"IO3"
"15781",2017-08-14,-0.0345081687,-0.0586215556,2,0.0680242628,0.1,"IO2"
"15782",2017-08-15,-0.34306681,0.0412691124,8,0.34554014,0,"WP8"
"15783",2017-08-16,-0.23517582,0.33670434,7,0.41070363,0.1,"WP7"
"15784",2017-08-17,-0.079256475,0.19876444,7,0.21398339,0,"WP7"
"15785",2017-08-18,-0.17751659,0.1162864,8,0.21221374,0,"WP8"
"15786",2017-08-19,-0.19356827,-0.0620156825,1,0.20325999,0,"WHA1"
"15787",2017-08-20,0.00128190219,0.10534714,6,0.10535494,0,"WP6"
"15788",2017-08-21,0.0884676874,-0.0161630474,4,0.0899320617,0,"MC4"
"15789",2017-08-22,-0.0765085071,-0.18935432,2,0.20422687,0,"IO2"
"15790",2017-08-23,-0.31976908,-0.55562776,2,0.64107293,0,"IO2"
"15791",2017-08-24,-0.54099041,-0.56772679,2,0.78420937,0,"IO2"
"15792",2017-08-25,-0.47996867,-0.68612128,2,0.83733648,0,"IO2"
"15793",2017-08-26,-0.51108217,-0.89647281,2,1.0319246,0,"IO2"
"15794",2017-08-27,-0.23560046,-1.1549267,2,1.1787125,0,"IO2"
"15795",2017-08-28,0.00307064829,-1.2513632,3,1.251367,0,"IO3"
"15796",2017-08-29,0.27356061,-0.93611532,3,0.97526783,0,"IO3"
"15797",2017-08-30,0.57650656,-0.76933128,3,0.96136904,0.1,"IO3"
"15798",2017-08-31,0.82936954,-0.32860678,4,0.89209652,0.1,"MC4"
"15799",2017-09-01,0.87204123,-0.19797772,4,0.89423209,0,"MC4"
"15800",2017-09-02,0.84533632,-0.0621475279,4,0.84761769,0,"MC4"
"15801",2017-09-03,0.8788566,-0.0538737364,4,0.88050628,0.1,"MC4"
"15802",2017-09-04,0.71533638,-0.22310401,4,0.74932075,0,"MC4"
"15803",2017-09-05,0.51461357,-0.26983461,4,0.58106613,0.1,"MC4"
"15804",2017-09-06,-0.00272598048,-0.24240902,2,0.24242435,0.1,"IO2"
"15805",2017-09-07,-0.22751237,-0.0993404984,1,0.24825473,0,"WHA1"
"15806",2017-09-08,-0.13388947,-0.0856252238,1,0.15892787,0,"WHA1"
"15807",2017-09-09,-0.15569118,-0.16717236,2,0.22844329,0,"IO2"
"15808",2017-09-10,-0.16263367,-0.22004314,2,0.27362144,0,"IO2"
"15809",2017-09-11,-0.2463021,-0.49544236,2,0.55328822,0,"IO2"
"15810",2017-09-12,-0.11452715,-0.60074615,2,0.61156553,0,"IO2"
"15811",2017-09-13,0.34309825,-0.6844644,3,0.76564217,0,"IO3"
"15812",2017-09-14,0.78193831,-0.72492969,4,1.0662788,0,"MC4"
"15813",2017-09-15,0.84730572,-0.85870492,3,1.2063586,0,"IO3"
"15814",2017-09-16,0.73424584,-0.85675329,3,1.1283364,0,"IO3"
"15815",2017-09-17,0.59884471,-0.52946204,4,0.79934037,0,"MC4"
"15816",2017-09-18,0.37035999,-0.13482079,4,0.39413595,0,"MC4"
"15817",2017-09-19,0.25453731,0.16075356,5,0.30104974,0.1,"MC5"
"15818",2017-09-20,0.37171477,0.37036583,5,0.5247311,0.2,"MC5"
"15819",2017-09-21,0.35208395,0.30470735,5,0.46562827,0,"MC5"
"15820",2017-09-22,0.085684903,0.42075723,6,0.42939323,0.1,"WP6"
"15821",2017-09-23,-0.0264366157,0.46898267,7,0.46972719,0,"WP7"
"15822",2017-09-24,-0.0140597848,0.31864306,7,0.3189531,0,"WP7"
"15823",2017-09-25,-0.12790836,0.26855436,7,0.29745921,0.2,"WP7"
"15824",2017-09-26,-0.13887285,0.44966498,7,0.47062114,0,"WP7"
"15825",2017-09-27,-0.0265739001,0.51496518,7,0.51565039,0.1,"WP7"
"15826",2017-09-28,0.0800663307,0.61746234,6,0.62263179,1.5,"WP6"
"15827",2017-09-29,0.00194458978,0.64199513,6,0.64199805,2.3,"WP6"
"15828",2017-09-30,0.00905787572,0.90610826,6,0.9061535,11.2,"WP6"
"15829",2017-10-01,0.25274402,0.7216624,6,0.76464117,8.4,"WP6"
"15830",2017-10-02,0.18484898,0.40694943,6,0.44696417,4.6,"WP6"
"15831",2017-10-03,-0.2040419,0.00279724621,8,0.20406106,23.6,"WP8"
"15832",2017-10-04,-0.46237695,-0.45953622,1,0.65189415,3.2,"WHA1"
"15833",2017-10-05,-0.27745289,-0.77180988,2,0.82016498,2.6,"IO2"
"15834",2017-10-06,0.1951891,-0.71179789,3,0.73807526,0.1,"IO3"
"15835",2017-10-07,0.75298262,-0.57974374,4,0.95030814,0,"MC4"
"15836",2017-10-08,1.1039217,-0.57369071,4,1.2440916,0.1,"MC4"
"15837",2017-10-09,1.4615445,-0.243379,4,1.48167,0.2,"MC4"
"15838",2017-10-10,1.7623653,-0.22183298,4,1.7762717,0.1,"MC4"
"15839",2017-10-11,2.0174034,-0.18461388,4,2.0258329,0,"MC4"
"15840",2017-10-12,2.3080084,-0.0773434862,4,2.309304,0,"MC4"
"15841",2017-10-13,2.5636463,0.091133967,5,2.5652657,0,"MC5"
"15842",2017-10-14,2.8316875,0.0654510856,5,2.8324437,0,"MC5"
"15843",2017-10-15,3.1893549,0.39319465,5,3.2135007,0.2,"MC5"
"15844",2017-10-16,3.2231357,0.65535796,5,3.2890878,0.1,"MC5"
"15845",2017-10-17,3.0127673,1.1914735,5,3.2398112,0.1,"MC5"
"15846",2017-10-18,2.8823371,1.7137229,5,3.3533137,0,"MC5"
"15847",2017-10-19,2.5014393,2.0601318,5,3.2405775,0,"MC5"
"15848",2017-10-20,2.1036205,2.1417756,6,3.0020697,0.1,"WP6"
"15849",2017-10-21,1.614035,2.4119885,6,2.9022055,0.5,"WP6"
"15850",2017-10-22,1.1398256,2.5733392,6,2.8144763,1,"WP6"
"15851",2017-10-23,0.30373371,2.3729122,6,2.3922722,4.4,"WP6"
"15852",2017-10-24,-0.39799654,2.2542872,7,2.289151,0.8,"WP7"
"15853",2017-10-25,-0.49261066,2.3466132,7,2.3977611,0,"WP7"
"15854",2017-10-26,-0.64255929,2.50896,7,2.5899348,0.1,"WP7"
"15855",2017-10-27,-1.0443553,2.2052717,7,2.4400618,2,"WP7"
"15856",2017-10-28,-1.3303103,1.7707218,7,2.2147644,19.5,"WP7"
"15857",2017-10-29,-1.261277,1.486415,7,1.9494228,3.3,"WP7"
"15858",2017-10-30,-1.0369291,1.0143499,8,1.4505613,6.5,"WP8"
"15859",2017-10-31,-0.80910003,0.8104704,7,1.1452097,13.6,"WP7"
"15860",2017-11-01,-0.71773189,0.46197003,8,0.85355455,1,"WP8"
"15861",2017-11-02,-0.67943972,0.22630677,8,0.71613759,0.1,"WP8"
"15862",2017-11-03,-0.71957064,-0.25999731,1,0.76510161,0.2,"WHA1"
"15863",2017-11-04,-0.60936695,-0.44787243,1,0.75625247,0.5,"WHA1"
"15864",2017-11-05,-0.44922012,-0.48802415,2,0.66329956,3.3,"IO2"
"15865",2017-11-06,-0.18823859,-0.5798769,2,0.60966468,2.5,"IO2"
"15866",2017-11-07,0.0886952877,-0.72787553,3,0.73325962,2.6,"IO3"
"15867",2017-11-08,0.47550964,-0.65021014,3,0.80553252,0.2,"IO3"
"15868",2017-11-09,0.80099672,-0.3610191,4,0.87859577,1.5,"MC4"
"15869",2017-11-10,0.81858546,-0.0289570987,4,0.81909746,4.9,"MC4"
"15870",2017-11-11,0.88307101,0.37246203,5,0.95840615,10.3,"MC5"
"15871",2017-11-12,0.73387182,0.54029703,5,0.91131151,19,"MC5"
"15872",2017-11-13,0.45530289,0.4487232,5,0.63925993,1.6,"MC5"
"15873",2017-11-14,0.19811831,0.41581002,6,0.46059617,0.2,"WP6"
"15874",2017-11-15,0.12191575,0.48206943,6,0.4972468,0.4,"WP6"
"15875",2017-11-16,0.27366501,0.35117379,6,0.44521406,0,"WP6"
"15876",2017-11-17,0.52233082,0.21894841,5,0.56636375,0.3,"MC5"
"15877",2017-11-18,0.63324744,0.18258016,5,0.65904313,4.5,"MC5"
"15878",2017-11-19,0.48011506,0.26105931,5,0.54650015,14.4,"MC5"
"15879",2017-11-20,0.46080467,0.0389668122,5,0.46244931,24.6,"MC5"
"15880",2017-11-21,0.35533226,-0.0191734824,4,0.35584918,16.8,"MC4"
"15881",2017-11-22,0.28116429,-0.33338419,3,0.43611738,20.5,"IO3"
"15882",2017-11-23,0.31784475,-0.63078785,3,0.70634168,10,"IO3"
"15883",2017-11-24,0.57967639,-0.69045794,3,0.90153033,6.9,"IO3"
"15884",2017-11-25,0.79369593,-0.62291127,4,1.0089458,1.6,"MC4"
"15885",2017-11-26,1.0696037,-0.75142741,4,1.3071706,3.8,"MC4"
"15886",2017-11-27,1.3298465,-1.06111,4,1.7013073,2.6,"MC4"
"15887",2017-11-28,1.272282,-1.2889439,3,1.8110986,7.4,"IO3"
"15888",2017-11-29,1.2404928,-0.80838591,4,1.4806453,7.9,"MC4"
"15889",2017-11-30,1.6877264,-0.30495593,4,1.7150564,6.5,"MC4"
"15890",2017-12-01,1.7021729,-0.0444139577,4,1.7027522,30.5,"MC4"
"15891",2017-12-02,1.9797446,0.40486252,5,2.0207181,37.4,"MC5"
"15892",2017-12-03,1.9350177,0.90023339,5,2.1341774,29.2,"MC5"
"15893",2017-12-04,1.7721282,1.0605502,5,2.0652373,18,"MC5"
"15894",2017-12-05,1.3851986,1.1289363,5,1.786973,8.6,"MC5"
"15895",2017-12-06,1.0428897,1.3074851,6,1.6724641,17.4,"WP6"
"15896",2017-12-07,0.57303745,1.3792496,6,1.4935532,8.5,"WP6"
"15897",2017-12-08,0.18254638,1.7369124,6,1.7464787,20.2,"WP6"
"15898",2017-12-09,-0.0919204056,1.4539659,7,1.4568686,7,"WP7"
"15899",2017-12-10,-0.13696849,1.1424623,7,1.1506435,1.8,"WP7"
"15900",2017-12-11,-0.0190859139,0.83653772,7,0.83675539,2.6,"WP7"
"15901",2017-12-12,0.14702296,0.80490041,6,0.81821781,4.5,"WP6"
"15902",2017-12-13,0.3258847,0.97119159,6,1.0244091,1.4,"WP6"
"15903",2017-12-14,0.33116895,1.3446184,6,1.3848002,2.2,"WP6"
"15904",2017-12-15,0.22375557,1.7776496,6,1.7916765,2.1,"WP6"
"15905",2017-12-16,0.0227482952,1.8434802,6,1.8436205,3.4,"WP6"
"15906",2017-12-17,-0.28983,1.7230432,7,1.7472491,3.4,"WP7"
"15907",2017-12-18,-0.61672062,1.6434332,7,1.7553396,2.6,"WP7"
"15908",2017-12-19,-0.84480494,1.4276333,7,1.6588646,0.6,"WP7"
"15909",2017-12-20,-0.99050736,1.2541485,7,1.5981218,0.1,"WP7"
"15910",2017-12-21,-1.0594785,0.89468545,8,1.3867072,0.4,"WP8"
"15911",2017-12-22,-1.1040044,0.82509786,8,1.3782642,1.9,"WP8"
"15912",2017-12-23,-0.97407836,0.57995665,8,1.1336571,2.9,"WP8"
"15913",2017-12-24,-0.95763427,0.35353667,8,1.0208093,0.8,"WP8"
"15914",2017-12-25,-0.91771388,-0.0354445465,1,0.91839808,1.4,"WHA1"
"15915",2017-12-26,-0.86928034,-0.0353660583,1,0.86999947,6.7,"WHA1"
"15916",2017-12-27,-0.84400547,-0.15228978,1,0.85763478,2.1,"WHA1"
"15917",2017-12-28,-1.0080585,-0.49530885,1,1.1231709,3.5,"WHA1"
"15918",2017-12-29,-0.77727425,-0.89685214,2,1.186802,8,"IO2"
"15919",2017-12-30,-0.71270186,-1.4761374,2,1.6391844,10,"IO2"
"15920",2017-12-31,-0.65097052,-1.7974317,2,1.9116808,9.4,"IO2"
"15921",2018-01-01,-0.44393876,-1.6069541,2,1.6671481,3.1,"IO2"
"15922",2018-01-02,-0.29330477,-1.4267259,2,1.4565625,14.6,"IO2"
"15923",2018-01-03,-0.42633396,-1.51802,2,1.5767515,12.4,"IO2"
"15924",2018-01-04,-0.44470224,-1.4485096,2,1.515236,10,"IO2"
"15925",2018-01-05,-0.58529443,-1.5959452,2,1.6998855,33.5,"IO2"
"15926",2018-01-06,-0.67782521,-2.013113,2,2.1241636,11.1,"IO2"
"15927",2018-01-07,-0.5799526,-2.1559579,2,2.2325993,12,"IO2"
"15928",2018-01-08,-0.38818267,-2.1664898,2,2.2009916,9.6,"IO2"
"15929",2018-01-09,-0.0751588345,-2.0908232,2,2.0921736,1.8,"IO2"
"15930",2018-01-10,0.22652698,-1.7697693,3,1.7842079,0,"IO3"
"15931",2018-01-11,0.31053272,-1.7738509,3,1.8008269,0.4,"IO3"
"15932",2018-01-12,0.21335761,-1.858059,3,1.8702687,0.3,"IO3"
"15933",2018-01-13,0.34135967,-1.7507112,3,1.7836806,1.4,"IO3"
"15934",2018-01-14,0.72989935,-1.8506349,3,1.9893725,6.8,"IO3"
"15935",2018-01-15,1.0078861,-1.7300385,3,2.0022156,7.5,"IO3"
"15936",2018-01-16,1.5666181,-1.5907636,3,2.2326713,4.9,"IO3"
"15937",2018-01-17,1.9600886,-1.3492881,4,2.3796062,0.1,"MC4"
"15938",2018-01-18,1.9794598,-1.3762423,4,2.410872,0.7,"MC4"
"15939",2018-01-19,2.0107772,-1.0244405,4,2.2567019,0,"MC4"
"15940",2018-01-20,1.9836758,-0.81224626,4,2.1435282,0.5,"MC4"
"15941",2018-01-21,1.9081281,-0.5297085,4,1.9802889,0,"MC4"
"15942",2018-01-22,1.7553903,-0.18075958,4,1.7646725,0.8,"MC4"
"15943",2018-01-23,1.7169409,0.33346361,5,1.7490237,2.4,"MC5"
"15944",2018-01-24,1.8648996,0.78376311,5,2.0229027,5.6,"MC5"
"15945",2018-01-25,1.9816059,1.2290298,5,2.3317966,4.7,"MC5"
"15946",2018-01-26,2.1863546,1.4720666,5,2.6357403,3.6,"MC5"
"15947",2018-01-27,2.417726,1.9049447,5,3.078021,1.6,"MC5"
"15948",2018-01-28,2.4718513,2.4166622,5,3.4569213,2.3,"MC5"
"15949",2018-01-29,1.9763893,3.163697,6,3.730294,3.4,"WP6"
"15950",2018-01-30,1.3050488,3.5726507,6,3.8035491,13.1,"WP6"
"15951",2018-01-31,0.69968909,3.7206075,6,3.7858269,20.5,"WP6"
"15952",2018-02-01,0.25492892,3.6656532,6,3.6745071,12.7,"WP6"
"15953",2018-02-02,-0.28658509,3.3561056,7,3.3683195,16.8,"WP7"
"15954",2018-02-03,-0.88864446,3.2568574,7,3.375916,14.6,"WP7"
"15955",2018-02-04,-1.1869627,3.3024468,7,3.5092785,5.7,"WP7"
"15956",2018-02-05,-1.294,3.281743,7,3.5276442,17.5,"WP7"
"15957",2018-02-06,-1.5451323,3.300431,7,3.6442118,18,"WP7"
"15958",2018-02-07,-1.6458524,3.2444119,7,3.6379993,11.5,"WP7"
"15959",2018-02-08,-1.5705069,3.0863132,7,3.4629209,0.9,"WP7"
"15960",2018-02-09,-1.4160571,2.7252104,7,3.0711544,1.3,"WP7"
"15961",2018-02-10,-1.488229,2.2799304,7,2.7226655,2.9,"WP7"
"15962",2018-02-11,-1.5568233,2.1918004,7,2.688436,3.2,"WP7"
"15963",2018-02-12,-1.3064252,2.1248958,7,2.4943793,0.1,"WP7"
"15964",2018-02-13,-0.95250583,1.8562901,7,2.0864036,0.1,"WP7"
"15965",2018-02-14,-0.91520184,1.872752,7,2.0844171,0,"WP7"
"15966",2018-02-15,-0.88301265,1.8931955,7,2.0889952,0.7,"WP7"
"15967",2018-02-16,-0.92632115,1.9425061,7,2.1520689,0.6,"WP7"
"15968",2018-02-17,-0.71713787,1.6758947,7,1.822885,0.4,"WP7"
"15969",2018-02-18,-0.8035906,1.2513548,7,1.4871607,1,"WP7"
"15970",2018-02-19,-1.3083916,0.71506822,8,1.4910436,8.6,"WP8"
"15971",2018-02-20,-1.3629222,0.22822933,8,1.3818992,18.1,"WP8"
"15972",2018-02-21,-1.3534981,-0.20612475,1,1.3691036,6.3,"WHA1"
"15973",2018-02-22,-1.366286,-0.77616775,1,1.5713605,24.7,"WHA1"
"15974",2018-02-23,-1.5251356,-1.3536655,1,2.0392275,6.7,"WHA1"
"15975",2018-02-24,-1.5856116,-1.6088594,2,2.2588918,12.4,"IO2"
"15976",2018-02-25,-1.341607,-1.6994805,2,2.1652122,15.9,"IO2"
"15977",2018-02-26,-1.0104759,-1.7941047,2,2.0590954,5.8,"IO2"
"15978",2018-02-27,-0.70078611,-1.7306364,2,1.8671378,5.6,"IO2"
"15979",2018-02-28,-0.19579953,-1.4627155,2,1.4757622,5,"IO2"
"15980",2018-03-01,0.0226173513,-1.3445482,3,1.3447385,9.1,"IO3"
"15981",2018-03-02,0.0986033529,-1.1149383,3,1.1192899,5.3,"IO3"
"15982",2018-03-03,0.22918513,-1.2626983,3,1.2833288,9.2,"IO3"
"15983",2018-03-04,0.35630643,-1.0982392,3,1.1545924,3.9,"IO3"
"15984",2018-03-05,0.56423098,-1.2364362,3,1.3590921,8.1,"IO3"
"15985",2018-03-06,0.84297425,-1.3832606,3,1.6198814,2.8,"IO3"
"15986",2018-03-07,1.1927625,-1.569943,3,1.9716499,8.8,"IO3"
"15987",2018-03-08,1.2621713,-1.4532843,3,1.9248667,12.1,"IO3"
"15988",2018-03-09,1.1335882,-1.4778594,3,1.8625494,11.7,"IO3"
"15989",2018-03-10,0.64471686,-1.2324148,3,1.3908652,11.1,"IO3"
"15990",2018-03-11,0.16156182,-1.0852115,3,1.0971719,21.9,"IO3"
"15991",2018-03-12,0.18539502,-1.0159401,3,1.0327175,2.8,"IO3"
"15992",2018-03-13,0.3926436,-0.83457142,3,0.92232233,0.7,"IO3"
"15993",2018-03-14,0.54436415,-0.59923565,3,0.80957747,2.2,"IO3"
"15994",2018-03-15,0.74825162,-0.42928341,4,0.8626498,1.7,"MC4"
"15995",2018-03-16,0.61922461,-0.32535127,4,0.69949448,2.8,"MC4"
"15996",2018-03-17,0.16061641,-0.5603295,3,0.58289516,8,"IO3"
"15997",2018-03-18,0.0514562242,-0.50171721,3,0.50434899,7.3,"IO3"
"15998",2018-03-19,0.26141956,-0.0571976714,4,0.26760375,1.7,"MC4"
"15999",2018-03-20,0.44186378,0.15455821,5,0.46811521,1.3,"MC5"
"16000",2018-03-21,0.71271503,0.1984126,5,0.73981774,2.7,"MC5"
"16001",2018-03-22,0.77880287,-0.21164595,4,0.80704892,9.9,"MC4"
"16002",2018-03-23,0.79860198,-0.28342566,4,0.84740496,3.3,"MC4"
"16003",2018-03-24,0.53519952,0.0924502462,5,0.54312575,2.6,"MC5"
"16004",2018-03-25,0.40819675,0.68957365,6,0.80133414,0.1,"WP6"
"16005",2018-03-26,0.18875033,1.1188281,6,1.1346377,0,"WP6"
"16006",2018-03-27,0.1104162,1.4300783,6,1.4343345,0.2,"WP6"
"16007",2018-03-28,-0.0798909068,1.5741135,7,1.5761395,0,"WP7"
"16008",2018-03-29,-0.37130415,1.7155566,7,1.7552781,0.2,"WP7"
"16009",2018-03-30,-0.73861611,1.4469981,7,1.6246099,0,"WP7"
"16010",2018-03-31,-0.91135144,1.4047041,7,1.6744417,0.1,"WP7"
"16011",2018-04-01,-0.96659964,1.74535,7,1.9951344,0.2,"WP7"
"16012",2018-04-02,-1.1968759,1.8393563,7,2.1944802,1.5,"WP7"
"16013",2018-04-03,-1.791031,1.8952563,7,2.6076405,0.9,"WP7"
"16014",2018-04-04,-2.2912319,1.5311303,8,2.7557402,5.7,"WP8"
"16015",2018-04-05,-2.3751769,0.96903646,8,2.565248,3,"WP8"
"16016",2018-04-06,-2.3833575,0.33780286,8,2.4071777,5.2,"WP8"
"16017",2018-04-07,-2.60957,0.0155513836,8,2.6096163,1.3,"WP8"
"16018",2018-04-08,-2.7289438,-0.17879032,1,2.7347944,2,"WHA1"
"16019",2018-04-09,-2.566251,-0.18308941,1,2.5727739,0.1,"WHA1"
"16020",2018-04-10,-2.1766536,-0.43738294,1,2.2201633,0.2,"WHA1"
"16021",2018-04-11,-1.6459824,-0.97137314,1,1.9112363,0,"WHA1"
"16022",2018-04-12,-1.2506794,-1.4188911,2,1.891415,0.2,"IO2"
"16023",2018-04-13,-0.71163142,-1.8214086,2,1.955492,0.1,"IO2"
"16024",2018-04-14,-0.47407728,-2.0089233,2,2.0641031,0,"IO2"
"16025",2018-04-15,-0.0898908749,-1.9017907,2,1.903914,0.7,"IO2"
"16026",2018-04-16,0.0530185923,-1.8626517,3,1.8634062,4.5,"IO3"
"16027",2018-04-17,0.0795804411,-1.5485998,3,1.5506432,0.9,"IO3"
"16028",2018-04-18,0.4901531,-1.1922729,3,1.2890946,0,"IO3"
"16029",2018-04-19,0.37382945,-0.88306999,3,0.95893747,0.4,"IO3"
"16030",2018-04-20,0.42134821,-0.70512342,3,0.82142156,0,"IO3"
"16031",2018-04-21,0.32550225,-0.45673171,3,0.56085253,0,"IO3"
"16032",2018-04-22,0.22804512,-0.30199879,3,0.37842813,0,"IO3"
"16033",2018-04-23,0.30505052,-0.0449524149,4,0.30834484,0,"MC4"
"16034",2018-04-24,0.42590731,0.10064063,5,0.43763635,0,"MC5"
"16035",2018-04-25,0.4708133,0.27965608,5,0.54760635,0,"MC5"
"16036",2018-04-26,0.35466731,0.21021909,5,0.41228747,0.4,"MC5"
"16037",2018-04-27,0.0547806472,0.25549391,6,0.26130071,0.4,"WP6"
"16038",2018-04-28,-0.14376962,0.10334485,8,0.17705892,0.1,"WP8"
"16039",2018-04-29,-0.21162544,0.25178668,7,0.32891011,0,"WP7"
"16040",2018-04-30,-0.30203164,0.3661221,7,0.47462457,0,"WP7"
"16041",2018-05-01,-0.42828152,0.56590587,7,0.70970029,0,"WP7"
"16042",2018-05-02,-0.40875918,0.544074,7,0.68051493,0,"WP7"
"16043",2018-05-03,-0.36376897,0.65026104,7,0.74509549,0,"WP7"
"16044",2018-05-04,-0.50455594,0.57714623,7,0.7665993,0,"WP7"
"16045",2018-05-05,-1.2139605,0.44655427,8,1.2934879,0,"WP8"
"16046",2018-05-06,-1.6864289,0.33955279,8,1.7202729,0,"WP8"
"16047",2018-05-07,-1.5887766,0.11974765,8,1.5932829,0.1,"WP8"
"16048",2018-05-08,-1.6888498,-0.13669769,1,1.694373,0.4,"WHA1"
"16049",2018-05-09,-1.9654984,-0.41599393,1,2.0090384,0.2,"WHA1"
"16050",2018-05-10,-2.0348577,-0.49597991,1,2.0944312,0,"WHA1"
